,Unnamed: 0,Dept,Number,Course_Name,Professor,Start_Time,End_Time,Location,Description,Pre/coreqs,Offered,Dept + Number,Median Grade,Semester (Ex: SP21),Pre/Coreqs,ID,Name,Number_of_Ratings,Average_Rating,Difficulty,Take Again
1034,,,,,,,,,,,,,,,,2437845.0,Andrea Bachner,3.0,3.3,2.0,66.6667
1035,,,,,,,,,,,,,,,,1000331.0,Allen Back,26.0,2.2,3.4,16.6667
1036,,,,,,,,,,,,,,,,1837935.0,Matt Backus,2.0,5.0,3.5,-1.0
1037,,,,,,,,,,,,,,,,9722.0,Antje Baeumner,26.0,2.7,3.5,-1.0
1038,,,,,,,,,,,,,,,,1323256.0,Mihai Bailesteanu,2.0,4.8,2.5,-1.0
1039,,,,,,,,,,,,,,,,2209795.0,Warren Bailey,2.0,4.5,3.5,100.0
1040,,,,,,,,,,,,,,,,2652172.0,Diane Bailey,1.0,3.0,2.0,0.0
1041,,,,,,,,,,,,,,,,1134053.0,Mark Bain,9.0,4.7,2.8,-1.0
1042,,,,,,,,,,,,,,,,2651958.0,Timothy Baird,0.0,0.0,0.0,-1.0
1043,,,,,,,,,,,,,,,,1172109.0,Tea Bajraktarevic,6.0,4.1,2.0,-1.0
1044,,,,,,,,,,,,,,,,235330.0,Shefford Baker,22.0,3.5,3.9,75.0
1045,,,,,,,,,,,,,,,,1515246.0,Owen Baker,3.0,3.0,3.0,-1.0
1046,,,,,,,,,,,,,,,,1485929.0,Katia Balassiano,0.0,0.0,0.0,-1.0
1047,,,,,,,,,,,,,,,,1515254.0,Susie Ball,1.0,5.0,1.0,-1.0
1048,,,,,,,,,,,,,,,,2352814.0,Peter Ballman,0.0,0.0,0.0,-1.0
1049,,,,,,,,,,,,,,,,2298621.0,Siddhartha Banerjee,3.0,2.0,3.7,33.3333
1050,,,,,,,,,,,,,,,,384043.0,Ed Baptist,16.0,4.1,3.4,50.0
1051,,,,,,,,,,,,,,,,323893.0,Talia Bar,35.0,3.7,3.3,-1.0
1052,,,,,,,,,,,,,,,,271154.0,Michela Baraldi,23.0,4.8,1.7,100.0
1053,,,,,,,,,,,,,,,,391602.0,Dan Barbasch,21.0,2.3,3.5,0.0
1054,,,,,,,,,,,,,,,,1983523.0,Daniel Barbash,9.0,3.1,4.6,57.1429
1055,,,,,,,,,,,,,,,,768139.0,Pat Barclay,5.0,4.9,2.6,-1.0
1056,,,,,,,,,,,,,,,,2462000.0,Dana Bardolph,1.0,5.0,3.0,100.0
1057,,,,,,,,,,,,,,,,2411409.0,Laura Barre,4.0,3.7,4.0,50.0
1058,,,,,,,,,,,,,,,,2607826.0,Andy Barrientos-Gomez,1.0,4.0,3.0,100.0
1059,,,,,,,,,,,,,,,,2686907.0,Joeva Barrow,0.0,0.0,0.0,-1.0
1060,,,,,,,,,,,,,,,,2145795.0,Estela Bartol Martín,3.0,5.0,3.7,100.0
1061,,,,,,,,,,,,,,,,132526.0,James Bartsch,10.0,4.6,2.0,-1.0
1062,,,,,,,,,,,,,,,,2360280.0,John Barwick,5.0,3.2,4.6,60.0
1063,,,,,,,,,,,,,,,,2400235.0,Jeremy Baskin,1.0,5.0,4.0,100.0
1064,,,,,,,,,,,,,,,,270546.0,Andrew Bass,9.0,3.9,2.7,-1.0
1065,,,,,,,,,,,,,,,,1850264.0,Ernesto Bassi,4.0,4.0,2.8,100.0
1066,,,,,,,,,,,,,,,,195568.0,Alaka Basu,12.0,3.5,2.8,42.8571
1067,,,,,,,,,,,,,,,,362614.0,Carl Batt,6.0,2.6,2.7,66.6667
1068,,,,,,,,,,,,,,,,1850817.0,Rosemary Batt,9.0,4.6,3.1,100.0
1069,,,,,,,,,,,,,,,,2490246.0,Nick Battaglia,0.0,0.0,0.0,-1.0
1070,,,,,,,,,,,,,,,,2662376.0,Marco Battaglini,1.0,4.0,3.0,100.0
1071,,,,,,,,,,,,,,,,247163.0,Kora Battig Von Wittelsbach,59.0,4.0,3.2,89.2857
1072,,,,,,,,,,,,,,,,476067.0,Roger Battistella,7.0,3.4,2.3,-1.0
1073,,,,,,,,,,,,,,,,776728.0,Sherene Baugher,21.0,4.5,3.0,100.0
1074,,,,,,,,,,,,,,,,2667272.0,Fatma Baytar,1.0,3.0,4.0,100.0
1075,,,,,,,,,,,,,,,,1331911.0,Ivan Bazarov,8.0,3.0,4.4,33.3333
1076,,,,,,,,,,,,,,,,1685882.0,Rachel Bean,3.0,4.2,2.7,-1.0
1077,,,,,,,,,,,,,,,,1903979.0,Victoria Beard,6.0,2.4,3.3,0.0
1078,,,,,,,,,,,,,,,,2607823.0,Diane Beckwith,1.0,5.0,3.0,100.0
1079,,,,,,,,,,,,,,,,348358.0,Barbara Bedford,5.0,5.0,2.4,-1.0
1080,,,,,,,,,,,,,,,,462403.0,Penny Beebe,5.0,3.5,3.2,-1.0
1081,,,,,,,,,,,,,,,,1149876.0,Lauren Beeley,1.0,5.0,2.0,-1.0
1082,,,,,,,,,,,,,,,,2093083.0,Zeshawn Beg,8.0,3.5,3.3,66.6667
1083,,,,,,,,,,,,,,,,809592.0,Tadhg Begley,8.0,3.3,4.0,0.0
1084,,,,,,,,,,,,,,,,628878.0,Adele Bekerie,10.0,2.9,1.7,-1.0
1085,,,,,,,,,,,,,,,,1802321.0,David Belanger,1.0,5.0,2.0,-1.0
1086,,,,,,,,,,,,,,,,2531299.0,Elena Belavina,7.0,2.7,2.8,42.8571
1087,,,,,,,,,,,,,,,,259659.0,John Belina,28.0,4.6,2.7,-1.0
1088,,,,,,,,,,,,,,,,2747472.0,James Belk,3.0,5.0,3.3,100.0
1089,,,,,,,,,,,,,,,,120591.0,Alan Bell,15.0,4.4,3.1,-1.0
1090,,,,,,,,,,,,,,,,1955275.0,Elena  Belogolovsky,10.0,3.5,2.1,0.0
1091,,,,,,,,,,,,,,,,2766227.0,Michele Belot,0.0,0.0,0.0,-1.0
1092,,,,,,,,,,,,,,,,247196.0,Daryl Bem,20.0,3.7,3.1,-1.0
1093,,,,,,,,,,,,,,,,909053.0,J Bemstock,2.0,2.5,4.0,-1.0
1094,,,,,,,,,,,,,,,,1201013.0,David Ben Daniel,2.0,4.8,2.0,-1.0
1095,,,,,,,,,,,,,,,,344136.0,Alexander Bendikov,0.0,0.0,0.0,-1.0
1096,,,,,,,,,,,,,,,,1918823.0,Adam Bendorf,1.0,5.0,4.0,-1.0
1097,,,,,,,,,,,,,,,,1331151.0,Daniel Benjamin,8.0,4.8,2.5,-1.0
1098,,,,,,,,,,,,,,,,1037773.0,Karen Bennett,18.0,4.6,2.8,100.0
1099,,,,,,,,,,,,,,,,1673697.0,Nolan Bennett,3.0,5.0,3.0,-1.0
1100,,,,,,,,,,,,,,,,2471497.0,Steve Bennoun,8.0,1.0,4.3,0.0
1101,,,,,,,,,,,,,,,,2703373.0,Austin Benson,1.0,5.0,4.0,100.0
1102,,,,,,,,,,,,,,,,1149558.0,Antonio Bento,0.0,0.0,0.0,-1.0
1103,,,,,,,,,,,,,,,,527943.0,Yuri Berest,28.0,2.8,3.1,41.6667
1104,,,,,,,,,,,,,,,,185783.0,Mabel Berezin,21.0,3.2,2.3,0.0
1105,,,,,,,,,,,,,,,,559587.0,Anne Berger,4.0,4.6,2.8,-1.0
1106,,,,,,,,,,,,,,,,1210017.0,Jane Berger,5.0,3.6,2.0,-1.0
1107,,,,,,,,,,,,,,,,1862219.0,Jeffrey Bergfalk,5.0,4.4,2.6,100.0
1108,,,,,,,,,,,,,,,,2696791.0,Elizabeth Berliner,0.0,0.0,0.0,-1.0
1109,,,,,,,,,,,,,,,,1427387.0,Jim Berry,10.0,3.8,2.8,100.0
1110,,,,,,,,,,,,,,,,2461891.0,Daniel Berry,6.0,3.2,2.8,50.0
1111,,,,,,,,,,,,,,,,1317240.0,Anna Bertiger,3.0,1.0,4.3,-1.0
1112,,,,,,,,,,,,,,,,437738.0,Roberto Bertoia,11.0,3.5,3.3,100.0
1113,,,,,,,,,,,,,,,,1214084.0,Gregory Besharov,39.0,3.2,3.6,80.0
1114,,,,,,,,,,,,,,,,1727309.0,Marya Besharov,6.0,4.3,1.7,100.0
1115,,,,,,,,,,,,,,,,1020320.0,Tomas Bevia,19.0,4.5,3.6,71.4286
1116,,,,,,,,,,,,,,,,1320090.0,Monica Bevia,17.0,4.8,2.8,100.0
1117,,,,,,,,,,,,,,,,267371.0,Klaus Beyenbach,3.0,4.7,2.7,-1.0
1118,,,,,,,,,,,,,,,,2444174.0,Rachel Bezner Kerr,2.0,3.5,2.5,50.0
1119,,,,,,,,,,,,,,,,1645627.0,Bhaswati Bhattacharya,1.0,5.0,4.0,-1.0
1120,,,,,,,,,,,,,,,,603952.0,Sunil Bhave,8.0,3.6,2.5,-1.0
1121,,,,,,,,,,,,,,,,2147295.0,Francesco Bianchi,1.0,2.5,3.0,-1.0
1122,,,,,,,,,,,,,,,,702646.0,Breton Bienvenue,22.0,4.3,2.6,-1.0
1123,,,,,,,,,,,,,,,,870327.0,Louis Billera,3.0,3.5,3.3,-1.0
1124,,,,,,,,,,,,,,,,1235032.0,Jeremy Birnholtz,5.0,3.8,2.8,-1.0
1125,,,,,,,,,,,,,,,,1846028.0,Kendra Bischoff,20.0,4.1,3.1,81.25
1126,,,,,,,,,,,,,,,,2670404.0,Dina Bishara,2.0,4.5,2.0,100.0
1127,,,,,,,,,,,,,,,,353345.0,John Bishop,9.0,2.5,3.2,-1.0
1128,,,,,,,,,,,,,,,,1053290.0,Carole Bisogni,3.0,4.3,2.3,-1.0
1129,,,,,,,,,,,,,,,,1133026.0,James Bisogni,4.0,4.3,1.0,0.0
1130,,,,,,,,,,,,,,,,1318655.0,Adam Bjorndahl,3.0,4.5,2.7,-1.0
1131,,,,,,,,,,,,,,,,2592304.0,Theo Black,3.0,5.0,2.3,100.0
1132,,,,,,,,,,,,,,,,204511.0,Anne Blackburn,18.0,2.2,3.9,-1.0
1133,,,,,,,,,,,,,,,,2292945.0,Jeffrey Blanchard,0.0,0.0,0.0,-1.0
1134,,,,,,,,,,,,,,,,134449.0,Robert Bland,26.0,3.4,3.2,-1.0
1135,,,,,,,,,,,,,,,,916249.0,Colin Bleak,4.0,3.4,3.0,-1.0
1136,,,,,,,,,,,,,,,,1962890.0,Stephen Bloom,1.0,5.0,2.0,100.0
1137,,,,,,,,,,,,,,,,2341967.0,Kevin Bloomfield,4.0,3.8,3.0,75.0
1138,,,,,,,,,,,,,,,,215362.0,Larry Blume,34.0,1.5,3.8,0.0
1139,,,,,,,,,,,,,,,,1514160.0,Aaron Bodoh-Creed,1.0,1.5,4.0,-1.0
1140,,,,,,,,,,,,,,,,1048755.0,Stephen Boedo,4.0,3.8,3.8,-1.0
1141,,,,,,,,,,,,,,,,731848.0,Vicki Bogan,28.0,2.8,3.3,22.2222
1142,,,,,,,,,,,,,,,,183745.0,Lynda Bogel,20.0,3.9,2.4,-1.0
1143,,,,,,,,,,,,,,,,767187.0,Rick Bogel,6.0,4.2,3.8,-1.0
1144,,,,,,,,,,,,,,,,1901563.0,Dennis Bogusz,1.0,4.5,3.0,-1.0
1145,,,,,,,,,,,,,,,,1997239.0,Vanessa  Bohns,15.0,4.8,2.2,100.0
1146,,,,,,,,,,,,,,,,2663821.0,Brittany Bond,2.0,5.0,2.5,100.0
1147,,,,,,,,,,,,,,,,2225251.0,David Bonter,1.0,5.0,3.0,100.0
1148,,,,,,,,,,,,,,,,950905.0,Ronald Booker,20.0,2.2,3.5,0.0
1149,,,,,,,,,,,,,,,,1474583.0,Captain Boomswing,1.0,4.0,1.0,-1.0
1150,,,,,,,,,,,,,,,,2354261.0,Christopher Boone,8.0,4.5,3.1,87.5
1151,,,,,,,,,,,,,,,,296093.0,Richard Booth,17.0,2.9,3.7,20.0
1152,,,,,,,,,,,,,,,,2658387.0,Andy Borum,2.0,5.0,3.5,100.0
1153,,,,,,,,,,,,,,,,953650.0,Bruno Bosteels,15.0,2.2,3.5,-1.0
1154,,,,,,,,,,,,,,,,2659467.0,Stephanie Bostic,0.0,0.0,0.0,-1.0
1155,,,,,,,,,,,,,,,,2456133.0,Daria Bottan,2.0,3.0,3.5,50.0
1156,,,,,,,,,,,,,,,,2422585.0,Nicolas Bottan,2.0,4.0,3.5,100.0
1157,,,,,,,,,,,,,,,,134355.0,Daniel Boucher,57.0,3.3,3.1,42.8571
1158,,,,,,,,,,,,,,,,2241233.0,Wally Boudry,2.0,3.5,3.5,50.0
1159,,,,,,,,,,,,,,,,2339027.0,Walter Boudry,0.0,0.0,0.0,-1.0
1160,,,,,,,,,,,,,,,,1329394.0,Danier Bouza,5.0,4.5,4.0,-1.0
1161,,,,,,,,,,,,,,,,761882.0,John Bowers,4.0,1.1,3.8,-1.0
1162,,,,,,,,,,,,,,,,1094316.0,Kimberly Bowes,4.0,4.0,2.5,-1.0
1163,,,,,,,,,,,,,,,,1458626.0,Cynthia Bowman,1.0,5.0,1.0,-1.0
1164,,,,,,,,,,,,,,,,1946753.0,Jonathan Boyarin,2.0,2.3,2.0,0.0
1165,,,,,,,,,,,,,,,,1524335.0,Carole Boyce Davies,4.0,3.7,2.8,100.0
1166,,,,,,,,,,,,,,,,204062.0,Richard Boyd,17.0,3.1,2.5,-1.0
1167,,,,,,,,,,,,,,,,2688279.0,John Brady,0.0,0.0,0.0,-1.0
1168,,,,,,,,,,,,,,,,852473.0,Charles Brainerd,8.0,2.3,3.5,75.0
1169,,,,,,,,,,,,,,,,2185911.0,Maria Bramati,2.0,3.0,3.5,50.0
1170,,,,,,,,,,,,,,,,2697020.0,Giulia Brancaccio,1.0,2.0,4.0,0.0
1171,,,,,,,,,,,,,,,,381056.0,Ross Brann,24.0,4.5,2.3,100.0
1172,,,,,,,,,,,,,,,,990890.0,Patsy Brannon,11.0,4.2,3.2,-1.0
1173,,,,,,,,,,,,,,,,1629987.0,Anthony Bretscher,15.0,4.1,3.1,100.0
1174,,,,,,,,,,,,,,,,1561761.0,Andrew D Bridson,2.0,2.2,1.0,-1.0
1175,,,,,,,,,,,,,,,,2715722.0,Charles Brittain,0.0,0.0,0.0,-1.0
1176,,,,,,,,,,,,,,,,609742.0,Kate Bronfenbrenner,18.0,3.3,3.4,83.3333
1177,,,,,,,,,,,,,,,,1252117.0,Samantha Brooks,7.0,2.5,3.1,-1.0
1178,,,,,,,,,,,,,,,,625329.0,Dan L. Brown,7.0,4.1,2.4,-1.0
1179,,,,,,,,,,,,,,,,815214.0,David Brown,3.0,4.5,1.7,-1.0
1180,,,,,,,,,,,,,,,,1961967.0,Alex Brown,0.0,0.0,0.0,-1.0
1181,,,,,,,,,,,,,,,,2364512.0,Laura Brown,3.0,5.0,2.7,100.0
1182,,,,,,,,,,,,,,,,369497.0,Larry Brown,27.0,2.9,2.5,50.0
1183,,,,,,,,,,,,,,,,1162700.0,Judith Brownell,4.0,3.3,2.3,100.0
1184,,,,,,,,,,,,,,,,449436.0,Lawrence Bruce-Robertson,8.0,4.1,3.1,-1.0
1185,,,,,,,,,,,,,,,,2508691.0,Michael Bryant,2.0,4.5,3.0,100.0
1186,,,,,,,,,,,,,,,,240959.0,Susan Buck-Morss,15.0,3.0,3.0,-1.0
1187,,,,,,,,,,,,,,,,2386902.0,Dylan Bugden,3.0,1.7,4.0,0.0
1188,,,,,,,,,,,,,,,,1156980.0,Eliza Buhrer,2.0,4.5,1.5,-1.0
1189,,,,,,,,,,,,,,,,1997297.0,Nathan Bulthuis,6.0,4.6,3.5,100.0
1190,,,,,,,,,,,,,,,,1839685.0,Happiness Bulugu,3.0,4.8,1.0,100.0
1191,,,,,,,,,,,,,,,,2074100.0,Florentina Bunea,14.0,2.7,3.1,25.0
1192,,,,,,,,,,,,,,,,1235031.0,John Bunge,8.0,4.7,1.9,100.0
1193,,,,,,,,,,,,,,,,1827456.0,Austin Bunn,4.0,3.3,2.8,50.0
1194,,,,,,,,,,,,,,,,349936.0,Richard Burkhauser,90.0,2.5,2.8,100.0
1195,,,,,,,,,,,,,,,,1348749.0,Anthony Burrow,11.0,4.6,2.4,80.0
1196,,,,,,,,,,,,,,,,1489756.0,Mary Burton,0.0,0.0,0.0,-1.0
1197,,,,,,,,,,,,,,,,2101286.0,Diane Burton,6.0,1.8,3.2,25.0
1198,,,,,,,,,,,,,,,,1654092.0,Jonathan Butcher,2.0,3.5,3.5,100.0
1199,,,,,,,,,,,,,,,,1382550.0,Judith Byfield,7.0,2.5,3.3,0.0
1200,,,,,,,,,,,,,,,,2603835.0,Christopher Byrne,2.0,5.0,3.5,100.0
1201,,,,,,,,,,,,,,,,289759.0,K Bingham Cady,15.0,2.3,2.8,-1.0
1202,,,,,,,,,,,,,,,,2326373.0,Kathryn Caggiano,3.0,3.7,4.0,66.6667
1203,,,,,,,,,,,,,,,,2612419.0,Marina Caillaud,8.0,4.5,2.4,100.0
1204,,,,,,,,,,,,,,,,2641430.0,Marty Cain,3.0,5.0,2.3,100.0
1205,,,,,,,,,,,,,,,,166526.0,John Callister,119.0,3.5,2.0,31.8182
1206,,,,,,,,,,,,,,,,486738.0,Cynthia Camp,4.0,4.0,3.0,-1.0
1207,,,,,,,,,,,,,,,,2659927.0,Andrew Campana,0.0,0.0,0.0,-1.0
1208,,,,,,,,,,,,,,,,1919764.0,Thomas Campanella,9.0,2.7,2.9,75.0
1209,,,,,,,,,,,,,,,,131125.0,Timothy Campbell,3.0,3.0,4.0,100.0
1210,,,,,,,,,,,,,,,,2164970.0,Mark Campbell,1.0,5.0,5.0,100.0
1211,,,,,,,,,,,,,,,,2756986.0,Angelina Campos,0.0,0.0,0.0,-1.0
1212,,,,,,,,,,,,,,,,654959.0,Linda Canina,12.0,3.8,3.6,0.0
1213,,,,,,,,,,,,,,,,2457365.0,Xiadong Cao,0.0,0.0,0.0,-1.0
1214,,,,,,,,,,,,,,,,1603600.0,Xiaodong Cao,7.0,1.8,3.4,0.0
1215,,,,,,,,,,,,,,,,2523229.0,Marseille Cardie,1.0,5.0,2.0,100.0
1216,,,,,,,,,,,,,,,,134413.0,Allen Carlson,14.0,4.2,2.8,100.0
1217,,,,,,,,,,,,,,,,1782009.0,Julie Carmalt,12.0,4.5,1.8,88.8889
1218,,,,,,,,,,,,,,,,525463.0,Calum Carmichael,7.0,3.6,3.0,-1.0
1219,,,,,,,,,,,,,,,,786994.0,Vicki Caron,2.0,3.2,3.0,-1.0
1220,,,,,,,,,,,,,,,,1790297.0,Michael Carpentier,1.0,4.0,4.0,-1.0
1221,,,,,,,,,,,,,,,,655823.0,Paul Carr,5.0,2.7,3.0,-1.0
1222,,,,,,,,,,,,,,,,1733677.0,Kevin Carrico,5.0,4.3,3.0,-1.0
1223,,,,,,,,,,,,,,,,2161295.0,Jason Carrier,2.0,2.0,3.0,0.0
1224,,,,,,,,,,,,,,,,16602.0,Loretta Carrillo,4.0,4.2,2.3,-1.0
1225,,,,,,,,,,,,,,,,2098174.0,Jennifer Carrington,1.0,4.0,3.0,-1.0
1226,,,,,,,,,,,,,,,,194054.0,Bill Carroll,13.0,4.2,2.6,-1.0
1227,,,,,,,,,,,,,,,,682826.0,Edoardo Carta,5.0,4.1,2.6,-1.0
1228,,,,,,,,,,,,,,,,182136.0,Steven Carvell,7.0,4.4,2.4,66.6667
1229,,,,,,,,,,,,,,,,1592053.0,Mickey Casad,2.0,4.5,2.5,-1.0
1230,,,,,,,,,,,,,,,,1592056.0,Madeline Casad,2.0,4.8,2.5,-1.0
1231,,,,,,,,,,,,,,,,2655357.0,Daniel Casasanto,0.0,0.0,0.0,-1.0
1232,,,,,,,,,,,,,,,,529941.0,Marianella Casasola,14.0,4.4,3.1,80.0
1233,,,,,,,,,,,,,,,,1985018.0,Glenn Case,18.0,3.6,3.8,53.8462
1234,,,,,,,,,,,,,,,,489963.0,Holly Case,27.0,4.5,3.6,100.0
1235,,,,,,,,,,,,,,,,2412701.0,John Castella,1.0,5.0,3.0,100.0
1236,,,,,,,,,,,,,,,,2678774.0,Pierre-Elliot (Peter) Caswell,3.0,1.0,4.0,0.0
1237,,,,,,,,,,,,,,,,1558429.0,Larry Cathles,1.0,5.0,1.0,-1.0
1238,,,,,,,,,,,,,,,,1384929.0,Marie Caudill,11.0,4.3,3.5,80.0
1239,,,,,,,,,,,,,,,,1963171.0,Julieta Caunedo,6.0,3.3,2.8,66.6667
1240,,,,,,,,,,,,,,,,1954956.0,Stephen Ceci,2.0,4.8,3.0,100.0
1241,,,,,,,,,,,,,,,,1271124.0,James Cecil,8.0,3.5,4.5,-1.0
1242,,,,,,,,,,,,,,,,138544.0,Alfred Center,9.0,3.1,3.9,100.0
1243,,,,,,,,,,,,,,,,1615656.0,Richard Cerione,0.0,0.0,0.0,-1.0
1244,,,,,,,,,,,,,,,,131157.0,Flaminia Cervesi-Mccobb,15.0,4.5,2.5,100.0
1245,,,,,,,,,,,,,,,,2570049.0,Ivaacuten Chaar-Loacutepez,0.0,0.0,0.0,-1.0
1246,,,,,,,,,,,,,,,,1171489.0,Brian Chabot,2.0,3.5,3.0,-1.0
1247,,,,,,,,,,,,,,,,2478143.0,Lauren Chambliss,7.0,3.6,3.1,57.1429
1248,,,,,,,,,,,,,,,,1121281.0,Garnet Chan,3.0,4.0,3.3,-1.0
1249,,,,,,,,,,,,,,,,1002562.0,Mohit Chandna,5.0,4.8,2.0,-1.0
1250,,,,,,,,,,,,,,,,1940582.0,Celesta Chang,0.0,0.0,0.0,-1.0
1251,,,,,,,,,,,,,,,,2152010.0,Julia Chang,1.0,5.0,2.0,100.0
1252,,,,,,,,,,,,,,,,2210886.0,Patrick Charles,2.0,1.0,3.5,0.0
1253,,,,,,,,,,,,,,,,2223751.0,Suzanne Charles,0.0,0.0,0.0,-1.0
1254,,,,,,,,,,,,,,,,1943213.0,Siddhartha Chaudhuri,7.0,4.5,3.1,-1.0
1255,,,,,,,,,,,,,,,,2373354.0,Marie Chazal,4.0,1.0,4.0,0.0
1256,,,,,,,,,,,,,,,,848386.0,Jian Chen,11.0,3.6,3.0,100.0
1257,,,,,,,,,,,,,,,,856305.0,Kuei-Chiu Chen,6.0,3.6,3.0,-1.0
1258,,,,,,,,,,,,,,,,921208.0,Zhihong Chen,14.0,4.5,3.4,100.0
1259,,,,,,,,,,,,,,,,1650740.0,Steven Chen,0.0,0.0,0.0,-1.0
1260,,,,,,,,,,,,,,,,2014598.0,Tsuhan Chen,1.0,4.0,1.0,-1.0
1261,,,,,,,,,,,,,,,,2137842.0,Michael Chen,5.0,4.8,1.6,100.0
1262,,,,,,,,,,,,,,,,2469827.0,Yudong Chen,2.0,3.5,2.5,100.0
1263,,,,,,,,,,,,,,,,1327333.0,Peng Chen,13.0,2.5,3.7,0.0
1264,,,,,,,,,,,,,,,,1848031.0,Anca Chereches,2.0,1.0,5.0,-1.0
1265,,,,,,,,,,,,,,,,2762641.0,David Chernoff,0.0,0.0,0.0,-1.0
1266,,,,,,,,,,,,,,,,2674694.0,Lisa Chervinsky,1.0,2.0,2.0,0.0
1267,,,,,,,,,,,,,,,,2605229.0,Jacob Chestnut,1.0,5.0,3.0,100.0
1268,,,,,,,,,,,,,,,,363627.0,Paul Chew,11.0,3.2,3.2,-1.0
1269,,,,,,,,,,,,,,,,460071.0,Lily Chi,11.0,3.4,4.1,100.0
1270,,,,,,,,,,,,,,,,766959.0,Hsiao-Dong Chiang,6.0,4.6,2.8,50.0
1271,,,,,,,,,,,,,,,,657485.0,George Chigas,3.0,5.0,2.0,100.0
1272,,,,,,,,,,,,,,,,372166.0,Andrew Chignell,20.0,4.6,3.3,-1.0
1273,,,,,,,,,,,,,,,,272265.0,Paul Chirik,120.0,4.3,3.4,-1.0
1274,,,,,,,,,,,,,,,,145720.0,Han Cho,17.0,4.3,3.8,66.6667
1275,,,,,,,,,,,,,,,,2670657.0,Kyuha Cho,2.0,4.0,3.5,100.0
1276,,,,,,,,,,,,,,,,2623072.0,Isabel Choinowski,1.0,5.0,2.0,100.0
1277,,,,,,,,,,,,,,,,2148838.0,Kenneth Chong,1.0,4.0,3.0,100.0
1278,,,,,,,,,,,,,,,,2191849.0,Howard Chong,2.0,5.0,3.0,100.0
1279,,,,,,,,,,,,,,,,2540538.0,Jeff Christen,2.0,5.0,2.5,100.0
1280,,,,,,,,,,,,,,,,588762.0,Morten Christiansen,16.0,4.2,2.9,100.0
1281,,,,,,,,,,,,,,,,1708344.0,Susan Christopherson,2.0,4.5,1.5,-1.0
1282,,,,,,,,,,,,,,,,1845231.0,Hae Chun,1.0,4.0,2.0,100.0
1283,,,,,,,,,,,,,,,,1670292.0,Hun Chung,0.0,0.0,0.0,-1.0
1284,,,,,,,,,,,,,,,,2255557.0,Rebekah Ciribassi,0.0,0.0,0.0,-1.0
1285,,,,,,,,,,,,,,,,188821.0,John Cisne,31.0,2.9,2.0,0.0
1286,,,,,,,,,,,,,,,,2164714.0,Andrew Clark,1.0,4.0,5.0,100.0
1287,,,,,,,,,,,,,,,,182127.0,Preston Clark,22.0,2.9,3.7,0.0
1288,,,,,,,,,,,,,,,,2344093.0,Todd Clary,6.0,4.8,3.2,100.0
1289,,,,,,,,,,,,,,,,2297781.0,Thomas Cleland,4.0,3.5,2.0,75.0
1290,,,,,,,,,,,,,,,,270626.0,Kevin Clermont,16.0,3.3,4.4,-1.0
1291,,,,,,,,,,,,,,,,2763532.0,Lucas Clover Alcolea,1.0,3.0,3.0,100.0
1292,,,,,,,,,,,,,,,,191849.0,Geoff Coates,40.0,4.4,3.2,-1.0
1293,,,,,,,,,,,,,,,,134406.0,Sherman Cochran,13.0,5.0,3.0,-1.0
1294,,,,,,,,,,,,,,,,1852278.0,Amy Cochran,1.0,4.0,3.0,-1.0
1295,,,,,,,,,,,,,,,,2774025.0,Lily Codera,0.0,0.0,0.0,-1.0
1296,,,,,,,,,,,,,,,,1723044.0,Elissa Cogan,3.0,2.3,3.3,-1.0
1297,,,,,,,,,,,,,,,,1039532.0,Dan Cohen,7.0,4.6,2.4,-1.0
1298,,,,,,,,,,,,,,,,1534380.0,Ken Cohen,1.0,3.0,3.0,-1.0
1299,,,,,,,,,,,,,,,,1615814.0,Paula Cohen,0.0,0.0,0.0,-1.0
1300,,,,,,,,,,,,,,,,2460841.0,Ethan Cohen,0.0,0.0,0.0,-1.0
1301,,,,,,,,,,,,,,,,2219450.0,Jodi Cohen,8.0,3.7,3.1,62.5
1302,,,,,,,,,,,,,,,,1145690.0,Itai Cohen,9.0,3.0,2.2,25.0
1303,,,,,,,,,,,,,,,,2219449.0,Ananda Cohen-Aponte,1.0,4.0,3.0,100.0
1304,,,,,,,,,,,,,,,,1252981.0,Abby Cohn,4.0,5.0,2.3,-1.0
1305,,,,,,,,,,,,,,,,1805792.0,Elisha Cohn,6.0,4.0,2.7,100.0
1306,,,,,,,,,,,,,,,,2162337.0,Sherry Colb,0.0,0.0,0.0,-1.0
1307,,,,,,,,,,,,,,,,2177663.0,Daniel Collins,1.0,3.0,4.0,100.0
1308,,,,,,,,,,,,,,,,2489320.0,Christopher Collins,0.0,0.0,0.0,-1.0
1309,,,,,,,,,,,,,,,,574475.0,David Collum,8.0,3.9,3.3,0.0
1310,,,,,,,,,,,,,,,,1103014.0,Manuel Colon-Amador,2.0,3.2,2.5,-1.0
1311,,,,,,,,,,,,,,,,1632805.0,Alexander Colvin,4.0,4.8,2.5,100.0
1312,,,,,,,,,,,,,,,,409395.0,Lance Compa,12.0,4.7,2.2,100.0
1313,,,,,,,,,,,,,,,,1740947.0,Katie Destiny Compton,5.0,4.8,2.0,-1.0
1314,,,,,,,,,,,,,,,,2115392.0,Eva Conant,0.0,0.0,0.0,-1.0
1315,,,,,,,,,,,,,,,,1865838.0,Clinton Conley,4.0,4.2,4.0,100.0
1316,,,,,,,,,,,,,,,,235603.0,Robert Connelly,63.0,2.3,3.5,33.3333
